"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Classical","Frédéric Chopin","Waltz Op. 64, No. 1 in D-Flat Major ""Minute Waltz""","39M2dYYWpi5nfB2MaUU8X1",22,0.988,0.349,130280,0.0338,0.894,"C#",0.153,-31.422,"Major",0.035,67.426,"3/4",0.268
"Soundtrack","Hans Zimmer","Portrait of Mom","0D3J2SJrmHmRMeuaHieHq3",37,0.953,0.0979,108707,0.00956,0.938,"D#",0.318,-34.311,"Major",0.0388,71.729,"4/4",0.071
"Folk","Daughter","Run","7la7uGsVc8YVnOWPmQyEcz",43,0.635,0.51,246987,0.401,0.0852,"G",0.0822,-13.197,"Minor",0.0312,92.416,"4/4",0.261
"Pop","Perfume Genius","Alan","3TQCzciq8PfujkmzYQrx8B",60,0.741,0.137,166525,0.291,0.448,"B",0.0994,-10.619,"Major",0.0319,90.443,"3/4",0.202
"Opera","Giuseppe Verdi","Otello / Act 3: ""Quest'è il segnale""","2iBzPnuIX5fpyYWXtO1mYk",10,0.941,0.449,143840,0.298,0.0435,"C",0.722,-14.848,"Major",0.0854,58.716,"4/4",0.439
"World","Matt Maher","The Field of Stars","4KWDAfSHtRMsZLrDf9p8bG",25,0.948,0.301,54293,0.272,0.0148,"C#",0.1,-14.87,"Major",0.0345,105.815,"3/4",0.252
"Pop","Lil Baby","Anyway (feat. 2 Chainz & Gucci Mane)","3zxiTHxE4MxwuYf8aLQ9ax",66,0.0555,0.874,226647,0.552,0,"D",0.279,-5.997,"Major",0.383,140.098,"4/4",0.231
"Hip-Hop","Kevin Gates","Posed To Be In Love","0CatNULiPDGfflDdMODjDU",59,0.0896,0.74,164469,0.53,0,"C#",0.303,-8.644,"Minor",0.278,139.812,"4/4",0.255
"Comedy","Aziz Ansari","My Cousin Harris","0ojSU3QoovuJxwVYk34opc",41,0.804,0.657,96053,0.622,0,"D#",0.917,-7.026,"Major",0.944,66.521,"4/4",0.395
"Hip-Hop","Rae Sremmurd","Swang","6mapJIPnQ23RTAevUoE0DL",77,0.2,0.681,208120,0.314,9.82e-06,"G#",0.1,-9.319,"Major",0.0581,139.992,"4/4",0.166
"Blues","Omar Apollo","Today (feat. Teo Halm)","1fZeK4F1yZkVrEOb9ILaax",59,0.0704,0.837,194000,0.462,0.0165,"G#",0.24,-7.817,"Minor",0.0331,102.048,"4/4",0.761
"Soundtrack","Johan Söderqvist","The Letter","1KQimPlN4pDbXyiCBIt3cz",32,0.885,0.0643,117547,0.072,0.834,"F",0.152,-27.351,"Major",0.0356,52.254,"4/4",0.0369
"Opera","Giuseppe Verdi","Rigoletto, Act I, Scene 1: Ch'io gli parli (Monterone/Duca/Borsa/Rigoletto/Marullo/Ceprano/Coro)","1MsdrPTcCQbrZGQXVy7VRQ",11,0.986,0.348,194027,0.31,0.00993,"G#",0.596,-12.771,"Major",0.0665,82.725,"4/4",0.131
"Ska","Against All Authority","24 Hour Roadside Resistance","0YJNbLQGKoBrZbWYrt6Kbb",16,0.00118,0.45,117467,0.998,0,"D",0.146,-1.378,"Major",0.0784,131.809,"4/4",0.31
"Pop","WALK THE MOON","Surrender","5OzQuvOzXq1wzZ5NsbjUYV",58,0.0107,0.626,304413,0.667,0,"C",0.0781,-6.662,"Major",0.0419,114.004,"4/4",0.178
"Ska","Teenage Bottlerocket","Summertime","11XfYrFk8faf8r78wdOL6r",32,4.06e-05,0.353,153733,0.984,0.0353,"D",0.0706,-4.144,"Major",0.0603,186.966,"4/4",0.743
"Comedy","Todd Glass","Bottled Hose Water","4QMEd3Pg4EDBQKwEMEKBLF",18,0.81,0.606,281507,0.929,0,"F#",0.917,-2.221,"Minor",0.832,115.159,"4/4",0.593
"Soul","Durand Jones & The Indications","I Can't Do Without You - Live from Bloomington, IN","4t1BbBGkkiLltjdSic0eFM",36,0.0825,0.534,197813,0.829,6.36e-05,"G",0.346,-4.147,"Major",0.0372,83.831,"4/4",0.798
"Hip-Hop","Birdman","MIA","2DJzSkLa3pt9aWIRNGrdWe",54,0.0387,0.785,177560,0.549,0,"B",0.337,-8.339,"Minor",0.13,134.955,"4/4",0.358
"Pop","SEVENTEEN","CLAP","19t5GSN3XsLB7UOsZD8Fwv",67,0.141,0.722,167797,0.918,0,"G#",0.409,-2.952,"Major",0.0607,100.024,"4/4",0.831
"Pop","Justin Timberlake","SexyBack (feat. Timbaland)","39pAejlRtfubA42tGfHLFT",67,0.0584,0.967,242733,0.583,0,"G",0.0519,-5.562,"Minor",0.0789,117,"4/4",0.964
"Movie","Marcel Boungou","Un enfant nous attend - Live","6li06kVgL5cJPu5ZIEV5sM",3,0.326,0.697,399160,0.857,0,"F",0.55,-5.442,"Major",0.099,115.05,"4/4",0.503
"R&B","Ellie Goulding","Here's To Us","7nugvFppp4iogs6mwv6AJc",50,0.105,0.618,229400,0.76,0.000173,"F",0.0947,-7.299,"Minor",0.0424,111.984,"4/4",0.254
"Opera","Giacomo Puccini","Act III: E lucevan le stelle","0LCdIhuEUHTJcUTimVkPbT",11,0.991,0.176,186120,0.227,0.641,"B",0.0775,-13.55,"Minor",0.0385,87.587,"4/4",0.057
"Alternative","12 Stones","Lie To Me","1fbLPjsAXq7gZPtOK9QCZU",47,0.00468,0.443,219080,0.909,0,"D",0.0879,-4.082,"Major",0.0529,157.991,"4/4",0.443
"Children’s Music","Palaye Royale","You'll Be Fine","3ZCTAoFsYaWTWGX8IH07Cf",53,0.0139,0.27,213395,0.931,0,"C#",0.218,-5.016,"Major",0.232,124.608,"4/4",0.446
"Soundtrack","Abel Korzeniowski","Trooping With Crows","1IpjvuKe8YZ496CaJtNyjH",24,0.953,0.467,183640,0.146,0.937,"F",0.102,-17.63,"Minor",0.0366,154.736,"4/4",0.359
"Soundtrack","The Chamber Orchestra Of London","Downton Abbey - The Suite - From “Downton Abbey” Soundtrack","6nOmoLgN8P8ZojNJMnPOnf",50,0.921,0.249,428253,0.281,0.827,"A",0.106,-14.202,"Minor",0.0345,82.719,"3/4",0.11
"Pop","Drake Bell","I Found A Way","1rS3J4u1G8f6hbmTosa8Nf",55,0.0056,0.531,179493,0.766,0,"G#",0.201,-7.692,"Major",0.0582,130.048,"4/4",0.532
"Hip-Hop","nothing,nowhere.","I'm Sorry, I'm Trying","7kmnlwds35HFRTP4yjzvJ0",60,0.31,0.615,204964,0.521,1.6e-06,"D",0.0978,-8.849,"Major",0.0484,139.503,"4/4",0.182
"Rock","Iration","Lost And Found","1aMoqIYGFADaV3nPaSKL7X",52,0.102,0.629,236333,0.665,2.11e-05,"C#",0.498,-7.345,"Minor",0.123,152.039,"4/4",0.681
"World","William Matthews","Glory to Glory (Live)","3x1pHPNsggVDzRND9Ul3uJ",55,0.000446,0.391,324175,0.567,0,"D",0.258,-7.709,"Major",0.0278,163.963,"4/4",0.104
"Alternative","The Glorious Sons","I Want Ya - Live at Longboat Hall","5DoZNYeFIDh069xH7CMrcM",33,0.0922,0.452,353096,0.757,1.36e-05,"A",0.395,-6.867,"Major",0.215,115.144,"1/4",0.371
"Reggaeton","Eladio Carrion","Si Tu Te Vas","3PcYdnAdtG46cJ9HqY6D8L",61,0.069,0.784,245961,0.675,0,"C#",0.111,-6.248,"Major",0.04,136.975,"4/4",0.154
"Rock","Queen","Spread Your Wings - Remastered 2011","6hvFXQ9Kmsabx520Xlu5rK",56,0.297,0.382,274227,0.668,7.97e-06,"A",0.0557,-6.367,"Major",0.0369,174.837,"4/4",0.475
"Country","T.G. Sheppard","I Loved 'Em Every One","4td6tN1J2QlESZyUhlD77m",50,0.216,0.66,220427,0.688,0.0016,"E",0.0685,-12.563,"Minor",0.0304,87.126,"4/4",0.718
"Children’s Music","X Ambassadors","Unsteady - Justin Caruso Remix","3Y9smXGzIcoMzg5UhItDqh",53,0.0248,0.574,182320,0.701,3.12e-05,"B",0.313,-6.038,"Minor",0.0572,145.069,"4/4",0.25
"Ska","The Jam","Mr. Clean","6r3tsJ746xXDzVVsWahGvD",34,0.293,0.553,207667,0.389,0.00742,"C",0.113,-13.103,"Major",0.0811,120.361,"4/4",0.493
"Children’s Music","Anthrax","Indians","1fcyfC1KLSWVCIvALR5AxS",56,0.000869,0.379,341333,0.941,0.000666,"B",0.0393,-10.443,"Minor",0.038,105.155,"4/4",0.527
"Ska","Bomb the Music Industry!","Sunny Place/Shady People","4QBrXtbIyMPj2LoUYBfYJf",22,0.0097,0.649,45465,0.802,0.683,"A",0.283,-8.899,"Major",0.0702,105.089,"4/4",0.528
"Comedy","Steve Martin","The Great Remember (for Nancy)","7rQZBa7ftCF9cNsLkl9ROk",26,0.865,0.45,190720,0.327,0.163,"C",0.0762,-13.601,"Major",0.0346,106.009,"4/4",0.407
"Classical","Ludwig van Beethoven","Diabelli Variations, Op. 120: Var. 6, Allegro ma non troppo e serioso","11PSzmyeTY9B02XPxmXaFL",22,0.983,0.284,120187,0.247,0.915,"C",0.0716,-22.916,"Major",0.0357,98.436,"4/4",0.315
"Folk","Marty Robbins","Devil Woman","58ojWS1EGL6z5rEOELtJmH",47,0.921,0.684,172667,0.277,6.54e-06,"E",0.124,-13.1,"Major",0.0533,145.155,"4/4",0.642
"Ska","Soda Stereo","Luna Roja (SEP7IMO DIA)","1wsDi2GVqi42m0meazoeNg",44,1.74e-05,0.442,157227,0.789,0.0175,"A",0.119,-5.58,"Major",0.03,94.937,"4/4",0.198
"Jazz","Tosca","Supersunday - Megablast Remix","11uz9XML4cezgIT4LO9Zq7",47,0.0369,0.718,464827,0.604,0.881,"F#",0.117,-12.253,"Minor",0.0408,117.988,"4/4",0.105
"Indie","Ollie","Need Someone","1UubQzL9nNulJW5DHqMKVO",55,0.0962,0.775,183908,0.45,0,"C#",0.104,-8.752,"Major",0.112,79.987,"4/4",0.554
"Opera","Giuseppe Verdi","Aida: O terra, addio; addio valle di pianti","6ZAVNNFE7WMy3QTvOsLdXI",19,0.961,0.174,275627,0.105,5.87e-06,"C#",0.323,-22.24,"Major",0.0443,95.03,"4/4",0.0525
"Soundtrack","Austin Wintory","Elasmosaurus Platyurus","0W5Jv7bugzf2dQzuuJanow",36,0.881,0.142,202200,0.234,0.907,"A#",0.111,-18.75,"Minor",0.0353,76.609,"4/4",0.12
"Country","Jelly Roll","Go out and Get It","7wPehGhn8LckxLDE8WMZlK",39,0.0658,0.732,206079,0.685,0,"G",0.33,-7.56,"Major",0.158,93.977,"4/4",0.311
"Reggae","Rebelution","De-Stress - Live","6WdG2J3RG248M3BW97RjDC",37,0.0188,0.701,246960,0.876,2.29e-05,"F",0.613,-3.677,"Minor",0.0538,97.001,"4/4",0.596
"Alternative","MF DOOM","Fenugreek","0MEnjivzhdSJADlcg70Wx0",49,0.0657,0.426,122346,0.867,0.0155,"F#",0.266,-8.782,"Major",0.0501,96.365,"4/4",0.726
"Opera","Gaetano Donizetti","Donizetti: Lucia di Lammermoor / Act 3 - ""Il dolce suono""","1KmiEV1p8lwanX4w7y5XBl",8,0.975,0.269,419597,0.0265,0.000834,"D",0.0651,-23.088,"Minor",0.0617,81.529,"4/4",0.0398
"Rap","Moneybagg Yo","Reckless (feat. YoungBoy Never Broke Again)","6XMzF60xSPJBTy3E3Yripk",52,0.0745,0.603,168186,0.728,0,"B",0.192,-4.491,"Minor",0.363,140.019,"4/4",0.514
"Folk","Declan J Donovan","Numb","0YKWtV75cdYk04eYRJhIMq",53,0.106,0.605,211762,0.667,0,"C",0.178,-5.445,"Major",0.0279,134.999,"4/4",0.26
"Rock","System Of A Down","I-E-A-I-A-I-O","3RgDvs9Jpvn3kUuaTek1R5",57,0.000126,0.626,188600,0.791,0.0219,"C",0.439,-2.734,"Major",0.0721,133.204,"4/4",0.433
"Ska","Rancid","Who Would've Thought","6aaX19hvIIU0LWtYZpfLuj",32,0.309,0.482,176733,0.94,0,"C",0.219,-2.984,"Major",0.126,146.605,"4/4",0.592
"Anime","Nirvana","School - Remastered","0vVceF7KQkSfjn11enSdJy",57,1.28e-05,0.208,162147,0.964,0.256,"E",0.0701,-6.398,"Major",0.103,165.038,"4/4",0.0954
"Hip-Hop","Eminem","Seduction","2V7NoXGv2VDnLeTM7w8SFd",60,0.124,0.628,275400,0.847,0,"F#",0.652,-4.386,"Minor",0.387,78.031,"4/4",0.504
"Reggae","SkillinJah","Miss Bell","75kIgwA6ZB1aow9N5K7Hdn",34,0.869,0.721,162427,0.282,0,"D",0.1,-12.15,"Minor",0.293,158.575,"4/4",0.636
"Opera","Giuseppe Verdi","Rigoletto / Act 3: Bella figlia dell'amore - Live At Festspielhaus, Baden-Baden / 2007","0qGfd3WRtGbWNocU0ugdsR",14,0.975,0.264,351547,0.354,0,"C#",0.747,-14.705,"Major",0.119,170.963,"4/4",0.174
"Children’s Music","Nine Inch Nails","Wish","0XfNjyJcb7d2ZAscVM4K7J",48,0.000418,0.537,226733,0.983,0.569,"G",0.692,-7.126,"Major",0.0859,135.017,"4/4",0.177
"Dance","Usher","Yeah! (feat. Lil Jon & Ludacris)","5rb9QrpfcKFHM1EUbSIurX",80,0.0183,0.894,250373,0.791,0,"D",0.0388,-4.699,"Major",0.112,105.018,"4/4",0.583
"Ska","Swingin' Utters","H.L.S.","1KBFG8167BtiQ9OLSmIGQM",20,0.378,0.711,206963,0.566,0.000201,"E",0.113,-6.401,"Major",0.0359,120.967,"4/4",0.299
"Reggaeton","Tego Calderon","El Papá (La Receta De Mazucamba)","4aQe2pUDAiNFPu1Df9ReSS",28,0.0479,0.854,176133,0.702,0.184,"F#",0.0531,-6.741,"Minor",0.0693,105.007,"4/4",0.532
"Alternative","Dark new Day","Brother","6xG98dEo5in1q1XzKItax4",52,0.000323,0.39,232587,0.926,0.000939,"D#",0.301,-5.481,"Major",0.0659,161.997,"4/4",0.378
"Indie","My Brothers And I","Maddy Brown","1pxV0DY4TrhKU4LImyZfzs",43,0.486,0.558,219696,0.574,0.000148,"B",0.113,-6.138,"Major",0.0362,149.828,"4/4",0.452
"Hip-Hop","K.A.A.N.","Phoenix","2WiNuGZ8zSMYxBRI2QmEb1",55,0.0438,0.75,180000,0.81,0,"E",0.0794,-9.464,"Minor",0.0882,119.998,"4/4",0.122
"Comedy","Brian Regan","Stupid In School","0DBSA80o5OUsKMosiIL4Bg",49,0.794,0.512,316560,0.518,0,"F#",0.681,-15.388,"Major",0.921,53.3,"4/4",0.278
"Rock","SALES","Off and On","40zaUOTsugX2NEBuJ6905s",54,0.173,0.811,250909,0.472,0.407,"G#",0.0969,-13.446,"Minor",0.0429,131.983,"4/4",0.822
"Anime","Marilyn Manson","This Is The New S**t","3C84jaEdYxiq8LC4jwYqj6",56,0.00106,0.573,259667,0.865,0.00469,"D",0.116,-6.097,"Major",0.104,178.115,"4/4",0.616
"Anime","Slipknot","(sic)","1g8lVIsEkDaGD1nKw6fwUb",62,0.000536,0.38,199881,0.994,0.00128,"G",0.0956,-4.638,"Major",0.124,96.325,"4/4",0.267
"Reggaeton","Arcangel","Diferente","2WKmSzAeQ76L5qCjnGQhwc",29,0.0652,0.695,184880,0.795,1.06e-06,"G",0.111,-3.79,"Minor",0.0982,171.987,"4/4",0.83
"Children’s Music","Cautious Clay","Call Me","7FpcmUnoHbh9apZXXNvPer",45,0.36,0.686,181525,0.464,0.0298,"F#",0.103,-12.508,"Minor",0.0496,79.992,"4/4",0.502
"Pop","Noah Schnacky","Maybe We Will","7Erj78ODNzUx71KQ9q8aUL",72,0.799,0.583,189485,0.479,0,"E",0.115,-7.601,"Major",0.0328,169.95,"4/4",0.462
"Hip-Hop","SiR","D'Evils","0wY9rA9fJkuESyYm9uzVK5",67,0.00558,0.784,171818,0.586,0.000286,"C#",0.106,-3.417,"Major",0.187,132.169,"4/4",0.656
"Reggae","Dennis Brown","Revolution","1nsEptcDye2MUjMJQ1N5Rh",57,0.199,0.717,259400,0.719,2.62e-06,"A",0.195,-3.166,"Minor",0.0995,84.623,"4/4",0.766
"Reggae","G. Love & Special Sauce","Back To Boston","0TWpJkqsPpwzYjm0hE4fy9",28,0.83,0.668,156840,0.57,1.48e-05,"E",0.0894,-5.866,"Major",0.0475,92.57,"4/4",0.735
"Indie","G-Eazy","Mama Always Told Me","3DgoM4s0T7VoHEQkp3xUsW",59,0.0169,0.747,191013,0.714,0,"F#",0.138,-5.123,"Minor",0.14,144.969,"4/4",0.461
"Opera","Jacques Offenbach","Can Can","1ntwYN2nT0Dl3c8lne15ii",48,0.815,0.429,131599,0.535,0.93,"D#",0.0759,-11.043,"Major",0.0379,81.182,"4/4",0.926
"Folk","S. Carey","Fool's Gold","4c3zxAgmvnSHRqesr14tdZ",58,0.867,0.501,254920,0.294,0.0068,"A",0.131,-13.375,"Major",0.0302,130.018,"4/4",0.191
"Rock","Kelly Clarkson","Heartbeat Song","7FC9Lng8iXU081lbigu8m8",67,0.0137,0.49,198733,0.798,0,"F#",0.0627,-3.66,"Major",0.0489,149.109,"4/4",0.479
"Blues","Ravyn Lenae","Free Room (feat. Appleby)","3HEn14GqygLCNfroOnYiZb",62,0.729,0.778,217013,0.465,0.000557,"E",0.107,-7.662,"Major",0.318,120.172,"4/4",0.386
"Children’s Music","Shinedown","Heroes","3mwLIWu6drN0n6t9e5bwjG",51,6.84e-05,0.379,204027,0.901,2.97e-05,"C",0.0933,-4.81,"Minor",0.0349,168.976,"4/4",0.691
"World","Misty Edwards","Come as Close as You Want (Live)","0oigvpnMHUSc8Bszn3jfbV",25,0.338,0.403,553453,0.46,0.000292,"A",0.223,-8.152,"Major",0.03,132.011,"4/4",0.107
"Rock","Wolfmother","Woman","3CkjLJYnnyOtGk4Jx4iYS4",63,5.1e-05,0.219,176307,0.952,0.0989,"D",0.157,-3.621,"Major",0.176,112.886,"1/4",0.172
"Blues","DREAMERS","Sweet Disaster","7bEDDsy2LFC0KSqhZp5nPE",63,0.00877,0.518,205173,0.791,0,"C",0.0769,-2.407,"Major",0.0316,87.028,"4/4",0.434
"Folk","Melody's Echo Chamber","Quand Vas Tu Rentrer","6idZRXQ1eaoZgjyt0swyvA",46,0.577,0.293,261400,0.573,0.564,"D#",0.0754,-7.026,"Major",0.0323,92.985,"4/4",0.0789
"Folk","Cold War Kids","No Reason To Run","5terSLsyKi9TLAa3NwKnZm",51,0.129,0.599,192680,0.842,0,"F",0.542,-4.312,"Major",0.0335,100.06,"4/4",0.593
"Classical","DragonForce","Black Fire - Remastered 2009","2DCvFbeLgIwTy7A8mDRQqA",38,0.000345,0.0972,346947,0.925,1.36e-05,"C",0.357,-4.458,"Minor",0.062,194.994,"4/4",0.298
"Comedy","Bill Engvall","White Trash Road Race - Live","1zdHjRLuOEg3aXxFq1ffWj",22,0.742,0.636,244973,0.716,0,"C#",0.765,-14.227,"Major",0.959,80.584,"3/4",0.297
"World","Hillsong Young & Free","Alive - Live","2mYreCutf85FtKOUVJOKT4",53,0.00111,0.568,233373,0.949,5.15e-05,"C#",0.868,-3.719,"Minor",0.0865,131.992,"4/4",0.63
"Soundtrack","John Williams","The Sith Spacecraft and the Droid Battle","1JNxsUGy7eHEPogYXAGUfI",40,0.49,0.313,156360,0.621,0.914,"C",0.166,-14.685,"Major",0.12,114.04,"4/4",0.256
"Opera","Charles Gounod","Faust: Moderato con moto - Instrumental","6SpNgiSqBlEAyYMNf6853x",6,0.909,0.311,142867,0.138,0.923,"D",0.158,-17.473,"Major",0.0403,69.125,"4/4",0.276
"Folk","Harry Nilsson","Gotta Get Up - Remastered","1W6Ey5cxf0eljSaZnNVO5c",66,0.116,0.431,143893,0.46,0,"G",0.0982,-13.015,"Major",0.0381,176.302,"4/4",0.913
"Pop","Kehlani","Piece Of Mind","0bBgXH6mybXjdngxKF5zBE",62,0.0319,0.539,225080,0.841,0,"C#",0.0967,-3.613,"Major",0.138,77.079,"4/4",0.397
"Reggaeton","Wisin","Saoco","5c9CsmVAhOQ5jQKwmNd5fk",55,0.132,0.844,184907,0.862,1.92e-05,"E",0.066,-5.043,"Major",0.114,95.999,"4/4",0.816
"Comedy","Kathleen Madigan","Sports","68mXq3NbIoiZMlcxY41Jv2",20,0.863,0.551,459760,0.583,0,"A#",0.818,-10.422,"Major",0.947,76.802,"4/4",0.528
"Rap","Ty Dolla $ign","Wavy (feat. Joe Moses)","70mIuBKGTPrWMwWq9D4F56",70,0.0898,0.75,187671,0.491,0,"B",0.109,-8.326,"Major",0.117,105.008,"4/4",0.711
"Opera","Alban Berg","Lyrische Suite: Lyrische Suite: I. Allegretto giovale","19P4Mb8PvhgHPYHPnCOpUH",12,0.949,0.196,191053,0.134,0.887,"A#",0.0997,-21.576,"Minor",0.0434,78.381,"4/4",0.0995
"Reggae","SOJA","Stars and Stripes","7hQwTPlewZMLmAqWSmvfCU",42,0.0189,0.803,327013,0.752,1.06e-05,"C",0.0971,-7.163,"Major",0.0314,108.984,"4/4",0.785
"Soul","The Knocks","New York Narcotic","3dbYxhS5uvvSLLScVyyhvE",41,0.00356,0.737,195752,0.81,0.00961,"C#",0.173,-6.284,"Minor",0.0537,139.982,"4/4",0.48
"Pop","King Princess","1950","0CZ8lquoTX2Dkg7Ak2inwA",84,0.648,0.6,225133,0.535,4.7e-06,"E",0.162,-7.043,"Major",0.107,71.912,"4/4",0.269
"Comedy","Robert Schimmel","Dick Wigs","5g0w9nmjzFarBlDSqUk8Qo",10,0.906,0.576,147200,0.541,0,"G#",0.841,-17.771,"Major",0.953,135.507,"1/4",0.514
"Soundtrack","John Barry","Karen's Journey/Siyawe - Out Of Africa/Soundtrack Version","4GcrLCVVpG2fHVXqW0csqJ",23,0.742,0.21,290693,0.119,0.0511,"A#",0.18,-24.167,"Major",0.0426,142.041,"1/4",0.0347
"Folk","Nathaniel Rateliff & The Night Sweats","Still Out There Running","1Kxs7TqmavBrGb4utBsbfM",47,0.728,0.728,293067,0.436,0.000169,"E",0.146,-11.568,"Major",0.0362,108.017,"4/4",0.378
"Anime","Letters To Cleo","I Want You To Want Me - Soundtrack","3oX3F14vpkCMJnFoF3DSEr",44,0.0238,0.273,205907,0.84,9.21e-06,"C",0.0707,-3.497,"Major",0.133,208.527,"4/4",0.656
"Blues","Icon For Hire","Make A Move","0FtD1ZukwCnuTfTNuwxrQM",57,0.00179,0.513,183813,0.83,0,"F#",0.0512,-4.711,"Minor",0.0721,82.982,"4/4",0.704
"Dance","Lloyd","Caramel","57jgYzenG5EqPFoOj9hZg6",53,0.0796,0.662,203998,0.67,0,"F",0.13,-2.754,"Major",0.0335,136.066,"4/4",0.49
"Pop","Charlie Puth","Empty Cups","7k7JKDjCd9zuL0iF7iWaNs",62,0.224,0.77,170947,0.555,1.78e-06,"E",0.0754,-6.361,"Major",0.0754,100.035,"4/4",0.776
"Country","Seckond Chaynce","Head Over Heels","5DHHbWpMMfNQsJ5CpJKD4i",55,0.492,0.63,234867,0.441,0,"C#",0.119,-9.829,"Minor",0.0355,60.011,"4/4",0.505
"Indie","Houndmouth","Sedona","2kG5litgxXvx6ZRgwO1v7W",69,0.0372,0.396,239880,0.677,0.000137,"D#",0.112,-7.513,"Major",0.0354,135.177,"4/4",0.249
"Rap","blackbear","Different Hos","2Y4DwuII6ZzFZxmvD1s5o5",63,0.193,0.795,134069,0.505,4.88e-05,"G",0.0643,-7.5,"Major",0.0537,102.024,"4/4",0.439
"Alternative","Sonder","What You Heard","7mHRoiESmvHd4UIDr3a1xq",61,0.546,0.429,238242,0.371,5.71e-06,"D",0.104,-9.017,"Minor",0.0327,137.134,"4/4",0.135
"Rap","Berner","Noddin'","4u0Lw8FT6DCJAI5RSckJT9",51,0.141,0.612,225000,0.642,1.33e-05,"F#",0.122,-6.868,"Minor",0.389,160.041,"4/4",0.386
"Pop","ScHoolboy Q","THat Part","2yJ9GVCLMmzBBfQAnfzlwr",69,0.0855,0.927,313573,0.535,0,"F#",0.136,-7.59,"Minor",0.0911,112.96,"4/4",0.336
"Opera","Gioachino Rossini","La regata veneziana: 1. Anzoleta avanti la regata","0Xe9mqXpAHD95aCsCVjloG",7,0.985,0.378,215000,0.0819,0.000211,"G#",0.0767,-19.947,"Major",0.0596,173.704,"3/4",0.146
"Reggaeton","Opi the Hit Machine","Love Machine (Remix) [feat. Farruko, Julio Voltio & Ñengo Flow]","7l8ZSxgA88W7xRCOrkOm5S",30,0.191,0.79,306284,0.706,0,"G",0.102,-5.528,"Major",0.119,83.003,"4/4",0.851
"Children’s Music","Nickelback","Coin For The Ferryman","4XYlN4f0yZRkyqPSauZNdv",58,4.18e-05,0.544,290383,0.969,0.00248,"B",0.137,-4.074,"Minor",0.05,149.989,"4/4",0.818
"Soundtrack","Jeremy Soule","Solitude","7gkkNoM0zgRc4i42w3tnts",49,0.953,0.154,130230,0.0927,0.608,"G",0.0937,-22.478,"Minor",0.0408,81.705,"4/4",0.0324
"World","Dorothy Ashby","Little Sunflower","3A6e928yOFJ0MhlG7xrFDW",39,0.9,0.687,227467,0.377,0.824,"A#",0.0988,-15.868,"Major",0.0678,77.26,"4/4",0.629
"Folk","Tom Walker","Leave a Light On","6lOWoTqVnAWXchddtTH31W",81,0.0153,0.586,185863,0.624,1.78e-06,"F",0.133,-5.946,"Major",0.113,68.976,"4/4",0.267
"Movie","Richard M. Sherman","Off Rittenhouse Square","6cxkqhMYi4GqD94gYNcgCB",4,0.987,0.642,149467,0.154,0.056,"F#",0.107,-15.631,"Major",0.0633,118.256,"4/4",0.614
"Soundtrack","Immediate","The Day After Never","6JAKqxB0bUPgnWlUnaNRYn",1,0.00863,0.416,130000,0.237,0.95,"G",0.111,-14.332,"Major",0.0402,119.98,"4/4",0.0645
"Soul","Maxwell","Gotta Get: Closer - Live","2fsWYluskb0JeqqLmaKGKx",37,0.0179,0.484,436627,0.912,0.00394,"G",0.993,-7.793,"Minor",0.0854,110.178,"4/4",0.45
"Jazz","Patti Page","(How Much Is) That Doggie in the Window","1mMSH14XSSjzLvNuf62azx",40,0.795,0.639,158427,0.29,0,"D",0.042,-11.688,"Major",0.044,122.895,"3/4",0.667
"Rock","Billy Joel","New York State of Mind","6yjKlmm7vOszkXEUku1EM1",57,0.495,0.506,362400,0.373,3.72e-05,"C",0.324,-9.473,"Major",0.0347,121.268,"4/4",0.195
"Pop","Drake","The Motto","4Kz4RdRCceaA9VgTqBhBfa",75,0.000107,0.766,181573,0.442,6.12e-05,"C#",0.111,-8.558,"Major",0.356,201.8,"4/4",0.39
"Classical","Howard Shore","Many Meetings","0VfcYOujgf9JDAgwlgu1qm",54,0.982,0.0623,185427,0.1,0.934,"C",0.116,-20.607,"Major",0.0459,64.791,"4/4",0.0359
"Classical","Wolfgang Amadeus Mozart","Fantasia in C Minor, K. 475","1BvGCRujNmCoc7haQM9EHt",29,0.99,0.418,671000,0.0205,0.903,"C#",0.105,-25.394,"Major",0.0471,132.133,"5/4",0.0889
"Electronic","Justice","Chorus","2o1IgDtVvJyajUiAeomCqI",37,0.00629,0.387,429321,0.702,0.0211,"F#",0.146,-5.675,"Minor",0.0445,146.968,"4/4",0.0782
"Soundtrack","Danny Elfman","Wonder Woman Rescue","4Tktj7tOX26joQ0XPvgeKj",31,0.466,0.283,163733,0.51,0.705,"C#",0.0615,-11.97,"Major",0.0789,108.553,"4/4",0.0763
"Soul","Macy Gray","Sex-o-matic Venus Freak","50giEPAbQz3bFlKjkw5TdV",37,0.0349,0.442,237493,0.948,0,"A#",0.136,-5.801,"Major",0.13,187.364,"4/4",0.668
"Country","Mike Ryan","New Hometown","1bmXNp6T1sytYuUqblRBVW",52,0.0763,0.517,197488,0.802,0,"C",0.0902,-4.49,"Major",0.0372,145.875,"4/4",0.529
